name,price,link,image,category
Metal Stainless Steel 22mm Strap For Samsung Watch 3 45MM - Galaxy Watch 46MM Gear S3 Band Bracelet - Black, 175.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0YERDYNAFAMZ-40703430&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/795622/1.jpg?4884,watches
Apple Watch Ultra Series 8 (49mm) Cover With Screen Protector & Silicon Strap Replacement - Black, 150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0HJTW2NAFAMZ-73590833&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/478674/1.jpg?4526,watches
Mi Band 7 Pro Soft Silicone Replacement Strap - Black, 130.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA03TGZRNAFAMZ-95298743&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/413895/1.jpg?8667,watches
Screen Protector Apple Watch 41mm Series 7 & 8 Full Cover Protective Curved PET Not Glass - Black, 60.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA00M0IXNAFAMZ-52188508&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/027113/1.jpg?8508,watches
Circular Shape Metal Latin Wall Clock - 40 Cm Black Color, 513.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0AYHKQNAFAMZ-42973730&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/405242/1.jpg?4775,watches
"Top Store Silicone Bracelet For Huawei Watch Fit 3 Strap, Soft Silicone Sport Replacement Strap For Huawei Watch Fit 3 Band Women/Men, Adjustable Waterproof Sports Strap", 135.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2WUXFANAFAMZ-205233848&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/1230621/1.jpg?5321,watches
"Watch Strap - Adjustable Size 42-44, 45-49", 79.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1W6XE7NAFAMZ-211185700&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/5371031/1.jpg?0745,watches
Alarm Clock with Light Switch - Black, 399.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1BXME0NAFAMZ-99566101&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/510616/1.jpg?5955,watches
Watch Ultra 49mm Transparent Silicone Frame Case - Screen Not Covered, 68.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA00O0LXNAFAMZ-54961370&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/120533/1.jpg?1917,watches
Circular Shape Metal Latin Wall Clock - 40 Cm Champagne Color, 504.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1KGKMBNAFAMZ-79265207&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/831715/1.jpg?7647,watches
Galaxy Watch 6 43mm Anti-Scratch HD Clear Soft Glass Film Screen Protector, 67.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA00HA6HNAFAMZ-84318346&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/806345/1.jpg?5299,watches
Sonera 5111 Analog Wall Clock - Light Blue, 150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD1JUWU0NAFAMZ-38474642&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/821112/1.jpg?2363,watches
Sonera 5161 Analog Wall Clock - Blue & Gold, 200.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD11LJ72NAFAMZ-103221501&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/150446/1.jpg?3273,watches
Silicone Hole Strap Compatible With Smart Watch Series 8 Ultra - Green, 65.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0POP3CNAFAMZ-72037915&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/142664/1.jpg?7400,watches
Star Shape Metal Wall Clock - 40*40 Cm Black Color, 459.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1DUEJUNAFAMZ-40897878&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/719722/1.jpg?0986,watches
Top Store Case Compatible With Xiaomi Redmi Watch 4 - Black, 139.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2D1920NAFAMZ-204910286&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/8257521/1.jpg?4733,watches
Circular Shape Metal And Wood Latin Wall Clock - 40 Cm Silver Color, 535.50,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD05413ONAFAMZ-41441389&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/586132/1.jpg?1366,watches
Shape Metal Wall Clock - 40*40 Cm Black Color, 504.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0BDQMUNAFAMZ-40994465&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/116822/1.jpg?6820,watches
Sonera 9241-A Analog Wall Clock - White & Red, 300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD0WQZFZNAFAMZ-51660946&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/006703/1.jpg?9422,watches
Sonera 9241-p1 Analog Wall Clock - Orange, 300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631HL0ZBBTPNAFAMZ-19179971&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/315101/1.jpg?7990,watches
Sonera 5111 Analog Wall Clock - Orange, 150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD0CJ0EGNAFAMZ-107109512&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/042376/1.jpg?8518,watches
Islamic Metal Wall Clock Circular Shape - 40 Cm Black Color, 445.50,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0J2IM6NAFAMZ-42686052&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/030142/1.jpg?3747,watches
Sonera -5141- Analog Wall Clock - Blue Color, 200.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD1N3XM1NAFAMZ-60484298&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/280873/1.jpg?1666,watches
Sonera 5111 Analog Wall Clock - Green, 150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD0E7J7KNAFAMZ-38540306&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/866112/1.jpg?8263,watches
Map Decor, 899.10,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1539RDNAFAMZ-60547345&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/016873/1.jpg?1353,watches
ta 2 Wooden Wall Clock - Black and Brown Color 40cm x 40cm, 396.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1LXK9SNAFAMZ-41243142&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/304032/1.jpg?4594,watches
ta 1 Wooden Wall Clock - Black and Brown Color 40cm x 40cm, 396.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0JJWI4NAFAMZ-49892582&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/841292/1.jpg?0122,watches
SONAM Pendulum Wall Clock Quartz, 1199.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO570FD067JB7NAFAMZ-78900232&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D1,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/429315/1.jpg?8402,watches
Galaxy Watch 5 Pro (45mm) Anti-Scratch HD Clear Soft Film Screen Protector - Black, 99.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0LIVDGNAFAMZ-64002044&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/152404/1.jpg?4147,watches
Star Shape Metal Wall Clock - 40x40 Cm White Color, 459.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0YB8AYNAFAMZ-41051733&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/630922/1.jpg?9948,watches
Magnetic Strap For Apple Watch Ultra Band 49mm Belt Silicone Bracelet Compatible With 42mm 44mm 45mm 49mm - Red Wine, 149.90,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0UX59WNAFAMZ-72508614&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/934964/1.jpg?6514,watches
Replacement Band For Apple Watch Series 4/5 - 42/44mm - Navy Blue, 128.04,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0CFANMNAFAMZ-42678018&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/869042/1.jpg?2479,watches
Silicone Wrist Strap For Xiaomi Mi Band 5 - Black, 115.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA13JS7FNAFAMZ-55713107&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/428043/1.jpg?2725,watches
Circular Shape Metal Latin Wall Clock - 40 Cm Silver Color, 504.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0B2D5GNAFAMZ-41441390&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/586132/1.jpg?2557,watches
"Pandora Watch Band, Rust-proof Metal HIGH QUALITY STRAP DESIGNED FOR YOU", 580.00,https://www.jumia.com.eg/generic-pandora-watch-band-rust-proof-metal-high-quality-strap-designed-for-you-131479531.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/5974131/1.jpg?0455,watches
Huawei Watch GT3 Pro Smart Watch 46mm 22mm Silicone Leather Replacement Strap Watchband - Camel Silver Buckle, 189.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0D5ABUNAFAMZ-73502965&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/081674/1.jpg?2550,watches
Watch Ultra 49mm Silicon Cover - Transperent, 80.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1AG911NAFAMZ-54961347&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/020533/1.jpg?1918,watches
Star Shape Metal Wall Clock - 40*40 Cm Champagne Color, 459.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0TA8L6NAFAMZ-70672543&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/186554/1.jpg?4985,watches
Sonera Analog Wall Clock 1181 - Baby Blue Color, 200.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD1K1YY6NAFAMZ-103221514&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/150446/1.jpg?3286,watches
Sonera 7091 Analog Wall Clock – Green, 420.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD0VW7OUNAFAMZ-69920375&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/571054/1.jpg?2743,watches
Star Shape Metal Latin Wall Clock - 40 Cm Silver Color, 459.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1A5DLPNAFAMZ-84008786&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/513245/1.jpg?9035,watches
Sonera Analog Wall Clock - 2061 - Orange, 150.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD04S6HFNAFAMZ-82344730&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/033235/1.jpg?2343,watches
Watch GT2 Pro 46mm Silicone Watch Band with Braided Style and Nylon Composite - Blue, 200.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2BM3VGNAFAMZ-182647464&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/4395801/1.jpg?3789,watches
Sonera 9241-A Analog Wall Clock - Yellow, 300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD01WZIVNAFAMZ-118411649&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/218647/1.jpg?8543,watches
Sonera Analog Wall Clock - Purple, 300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD1LHUQWNAFAMZ-38480221&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/571112/1.jpg?2455,watches
SONAM Pendulum Wall Clock Quartz., 1900.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO570FD0F9713NAFAMZ-85878153&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/623255/1.jpg?0052,watches
Watch Band Compatible With Xiaomi Redmi Watch 3 Active / Xiaomi Mi Watch 3 Active Sport Silicone Wrist Strap (Black), 120.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0BAT5PNAFAMZ-79886412&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/980125/1.jpg?0359,watches
"LED mirror clock, digital alarm clock projector with time/temperature/date display, large mirror screen, 3 brightness levels, snooze function for home and office", 390.00,https://www.jumia.com.eg/generic-led-mirror-clock-digital-alarm-clock-projector-with-timetemperaturedate-display-large-mirror-screen-3-brightness-levels-snooze-function-for-home-and-office-134102081.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/0201431/1.jpg?3415,watches
Red Love 1 Wall Clock - 40cm x 40cm Romantic Design, 351.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD0YT6ZVNAFAMZ-82026274&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/469035/1.jpg?4841,watches
Sonera 7091- Analog Wall Clock – Blue, 420.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD17SVSENAFAMZ-69920377&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/571054/1.jpg?2742,watches
Stainless Steel Strap 22mm for Amazfit Pop 3R - Durable Black Band, 175.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2YUENNNAFAMZ-194493806&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/4579711/1.jpg?6890,watches
Multifunctional LED digital wall clock with adjustable brightness for office and home, 515.00,https://www.jumia.com.eg/generic-multifunctional-led-digital-wall-clock-with-adjustable-brightness-for-office-and-home-134170529.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/5071431/1.jpg?1273,watches
Band Soft Silicone Replacement Strap - Red, 100.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA15D0XWNAFAMZ-63248137&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/472004/1.jpg?0325,watches
Men's High Quality Leather Strap Watch - Brown, 567.30,https://www.jumia.com.eg/customer/account/login/?tkWl=BR968FC33A3MHNAFAMZ-215003174&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/9086331/1.jpg?3172,watches
Men's Luxury Hollow Watch Noctilucence Waterproof - Black/Gold, 718.20,https://www.jumia.com.eg/customer/account/login/?tkWl=BR968FC2SFRXDNAFAMZ-215001443&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/6976331/1.jpg?2696,watches
"5 Piece Women's  Watch, Necklace, Earring, Ring, Bracelet Jewelry Set - Gold", 408.70,https://www.jumia.com.eg/customer/account/login/?tkWl=BR968FC2A1HC1NAFAMZ-215001548&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/7976331/1.jpg?3420,watches
"Silicone Strap for Smartwatches with Breathable Holes, Size 22mm–White/Black", 79.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2EW42JNAFAMZ-215833945&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/9452431/1.jpg?3121,watches
Apple Watch Ultra 49mm( TPU Protective Case - Yellow, 94.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0ZDZ5GNAFAMZ-69449822&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/438644/1.jpg?0660,watches
Sonera 3971 Analog Wall Clock - Green, 700.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD1AN77QNAFAMZ-73661738&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/344774/1.jpg?5428,watches
Sonera 9241-A Analog Wall Clock - Green & Pink, 300.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD0VOA2BNAFAMZ-61694139&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/200883/1.jpg?0932,watches
"Case and Screen Protector for Huawei Watch Fit 4, All-around Anti Scratch Shockproof Protective Hard PC Full Cover Tempered Glass Compatible with Huawei Watch Fit 4 Clear", 165.00,https://www.jumia.com.eg/generic-case-and-screen-protector-for-huawei-watch-fit-4-all-around-anti-scratch-shockproof-protective-hard-pc-full-cover-tempered-glass-compatible-with-huawei-watch-fit-4-clear-133616980.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/9616331/1.jpg?2292,watches
"Metal Stainless Steel Strap 22mm Strap Compatible With Xiaomi Redmi Watch 5 Active/Redmi Watch 5 Lite, 22mm For - Smart Watch Band Bracelet - Silver", 175.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2386ATNAFAMZ-212681676&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/3526131/1.jpg?6703,watches
Watch Ultra 49mm TPU Protective Case - Black, 94.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0WNUBSNAFAMZ-63416926&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/860104/1.jpg?3343,watches
Sport Smart Watch Band Replacement Strap for Huawei Band 8 - Black, 160.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA01HTN4NAFAMZ-74168072&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/511184/1.jpg?2826,watches
Apple Watch Ultra 49mm TPU Hard Protective Case - Rose Gold, 94.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1GEJA4NAFAMZ-63726424&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/018204/1.jpg?6654,watches
Sonera  Analog Wall Clock - Copper - 3971 Model, 700.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO631FD18JOC8NAFAMZ-38474650&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/821112/1.jpg?2362,watches
strap smart watch ultra apple-orange, 150.00,https://www.jumia.com.eg/generic-strap-smart-watch-ultra-apple-orange-133433962.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/9334331/1.jpg?1819,watches
"Modern and stylish battery-operated wall clocks for living rooms, homes, offices, and all decors (30.48 cm)", 490.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FD1QMH7PNAFAMZ-215387549&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D2,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/1849331/1.jpg?1244,watches
USB Charger Compatible with Xiaomi Redmi Watch 2 Lite – Premium Quality Replacement Magnetic Charging Cable for Smart Watch – Light and Safe Design, 144.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2OR1OZNAFAMZ-215534277&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/5050431/1.jpg?7321,watches
Men‘s Watch Versatile Business Belt Quartz Watch Bracelet Set - Black, 396.50,https://www.jumia.com.eg/customer/account/login/?tkWl=BR968FC2GL8ZLNAFAMZ-215001559&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/7976331/1.jpg?3792,watches
Soft Silicone Protective Case Cover for Redmi Watch 5 Active (Black), 140.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA3ACWO7NAFAMZ-212191310&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/98/7969031/1.jpg?8731,watches
SONAM Pendulum Wall Clock Quartz, 1500.00,https://www.jumia.com.eg/customer/account/login/?tkWl=SO570FD0G20EXNAFAMZ-78097239&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/967705/1.jpg?2900,watches
Casio IQ-05-7DF White Analog Wall Clock - Reliable Timekeeping, 1525.00,https://www.jumia.com.eg/customer/account/login/?tkWl=CA616FD1Y3JDNNAFAMZ-211315675&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/7382031/1.jpg?1647,watches
"Metal Stainless Steel Strap 22mm Strap Compatible With CMF By Nothing Watch Pro 2 Smartwatch 1.32 Inches, 22mm For - Smart Watch Band Bracelet - BLACK", 175.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1WOEN9NAFAMZ-212681665&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/3526131/1.jpg?6697,watches
"Men's Watch - Classic Analog Design, Water-Resistant with Carbon Strap - Elegant Water-Resistant Men's Wristwatch, Classic Men's Watch Suitable as a Gift for Men", 337.50,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810FC36H82HNAFAMZ-215304279&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/2798331/1.jpg?4669,watches
Men's Sports Cool Trend Quartz Watch - Perfect Gift for Daily Wear, 283.50,https://www.jumia.com.eg/customer/account/login/?tkWl=BR968FC38MRKXNAFAMZ-215001634&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/8976331/1.jpg?5391,watches
"Strap Compatible with Huawei Watch Fit 4 Pro/4/3, Metal Bracelet Without Slots, Replacement Stainless Steel Watch Strap for Huawei Watch Fit 4/4 Pro/3, Huawei Watch Fit 3", 290.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1XQYEFNAFAMZ-215631640&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/1511431/1.jpg?8527,watches
Replacement Band Compatible With Xiaomi Smart Band 8 Active (Black), 140.00,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA38GKYONAFAMZ-167866358&return=%2Fcatalog%2F%3Fq%3Dwatches%26page%3D3,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/6091201/1.jpg?0969,watches
Large 9-inch LED digital clock with dual alarm and auto-dimming – bedroom and bedside alarm clock – clear numbers with temperature and humidity display – suitable for children and the elderly. (Orange), 540.00,https://www.jumia.com.eg/generic-large-9-inch-led-digital-clock-with-dual-alarm-and-auto-dimming-bedroom-and-bedside-alarm-clock-clear-numbers-with-temperature-and-humidity-display-suitable-for-children-and-the-elderly.-orange-134131571.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/5131431/1.jpg?4960,watches
